genre_id,genre_name,parent_genre_id,parent_genre_name,everynoise_id,discogs_genre_name,discogs_style_name
Q104870214,synth-metal,Q38848,heavy metal,,,
Q1298934,synth-pop,Q9778,electronic music,synthpop,,synth-pop
Q1298934,synth-pop,Q37073,pop music,synthpop,,synth-pop
Q1298934,synth-pop,Q187760,new wave,synthpop,,synth-pop
Q476983,synth-punk,Q3071,punk rock,synthpunk,,
Q476983,synth-punk,Q9778,electronic music,synthpunk,,
Q16428038,synthesizer pop,,,,,
Q19938910,synthwave,Q9778,electronic music,synthwave,,synthwave
Q7663198,Syriac sacral music,,,,,
Q7663254,Syrian chant,Q23072435,chant,,,
Q7663873,Systems music,,,,,
Q7667734,T'ong guitar,,,,,
Q1564596,Taarab,,,taarab,,taarab
Q3512699,tabahaniotika,Q3564665,music of Crete,,,
Q3394533,Tabanka,,,,,
Q133926,Tafelmusik,,,,,
Q17157177,Tahitian Drumming,,,,,
Q28219803,tahona,,,,,
Q4452845,tahpah,Q685884,vocal music,,,
Q21856748,Tailgate,Q8341,jazz,,,
Q10915563,Taiwanese folk music,Q235858,traditional folk music,,,
Q10915563,Taiwanese folk music,Q956925,music of Taiwan,,,
Q7676613,Taiwanese hip hop,Q11401,hip hop music,taiwanhiphop,,
Q30912564,Taiwanese mandopop,Q956925,music of Taiwan,,,
Q30912564,Taiwanese mandopop,Q973150,mandopop,,,
Q31918,Taiwanese opera,Q1344,opera,,,
Q278409,Taiwanese pop,Q37073,pop music,hokkienpop,,hokkien+pop
Q278409,Taiwanese pop,Q956925,music of Taiwan,hokkienpop,,hokkien+pop
Q278409,Taiwanese pop,Q37073,pop music,taiwanesepop,,hokkien+pop
Q278409,Taiwanese pop,Q956925,music of Taiwan,taiwanesepop,,hokkien+pop
Q278409,Taiwanese pop,Q37073,pop music,taiwanpop,,hokkien+pop
Q278409,Taiwanese pop,Q956925,music of Taiwan,taiwanpop,,hokkien+pop
Q7676623,Taiwanese rock,Q11399,rock music,taiwanrock,,
Q7676623,Taiwanese rock,Q956925,music of Taiwan,taiwanrock,,
Q101525913,Taizé song,Q856713,Christian hymn,,,
Q101525913,Taizé song,Q8812109,church music,,,
Q107192370,Tajik traditional music,Q3328772,music of Tajikistan,tajiktraditional,,
Q107192370,Tajik traditional music,Q98528260,Islamic modal music,tajiktraditional,,
Q105883401,takamba,Q11639,dance,,,
Q105883401,takamba,Q98530850,Tuareg music,,,
Q15635882,takmak,Q15256913,Chuvash music,,,
Q15635882,takmak,Q98528287,Turkic-Mongolic traditional music,,,
Q15635882,takmak,Q106626655,Tatar music,,,
Q15635882,takmak,Q106642120,Bashkir folk music,,,
Q7679165,talempong,Q34379,musical instrument,,,
Q7679165,talempong,Q1210921,music of Indonesia,,,
Q3980452,talking blues,Q43343,folk music,,,
Q17153632,Tallava,,,tallava,,
Q49001554,Tamang Selo,,,,,
Q10378015,Tambor de Crioula,Q11639,dance,,,
Q105099967,Tambora music,,,tamborazo,,
Q6138491,Tamborera,,,,,
Q9081689,tamborileros de Tabasco,,,,,
Q6138499,tamborito,Q6942240,music of Panama,,,
Q6138499,tamborito,Q98528197,Hispanic American folk music,,,
Q2731147,tambourin,Q201022,folk dance,,,
Q1871532,Tambu,Q11639,dance,,,
Q107124355,Tamil film music,Q17070502,music of Tamil Nadu,,,tamil+film+music
Q107124355,Tamil film music,Q107736421,soundtrack,,,tamil+film+music
Q3980643,tammurriata,,,,,
Q5397405,Tamunangue,,,,,
Q10295992,tanci,,,tanci,,
Q16637763,tango canción,,,tangocancion,,
Q14390274,tango music,Q316930,dance music,tango,,tango
Q14390274,tango music,Q727781,music of Latin America,tango,,tango
Q14390274,tango music,Q18345375,Latin music,tango,,tango
Q9081761,tango para chicos,,,,,
Q16637770,tango rock,Q11399,rock music,,,
Q16637770,tango rock,Q14390274,tango music,,,
Q28502562,tangoterapia,,,,,
Q7684171,Tanzanian hip hop,Q11401,hip hop music,,,
Q7684171,Tanzanian hip hop,Q3868600,music of Tanzania,,,
Q104602773,tanzhammer-pop,Q851213,electronic dance music,,,
Q3296779,Taoist music,Q1065742,religious music,,,
Q5969884,tape music,Q1640319,experimental music,,,
Q70076,Tappa,Q685884,vocal music,,,
Q70076,Tappa,Q1770695,Hindustani classical music,,,
Q70076,Tappa,Q30331677,semi-classical,,,
Q624595,taqsim,Q1518063,Ottoman classical music,,,
Q624595,taqsim,Q107189715,Arabic classical music,,,
Q7684951,Taqtuqa,,,,,
Q10970468,Taquirari,Q3328603,music of Bolivia,,,
Q10970468,Taquirari,Q98528197,Hispanic American folk music,,,
Q2344472,Taqwacore,Q10922,hardcore punk,,,
Q1103669,Țara Călatei folk music and dance,Q201022,folk dance,,,
Q1103669,Țara Călatei folk music and dance,Q852210,music of Romania,,,
Q1103669,Țara Călatei folk music and dance,Q98528192,European folk music,,,
Q91841612,Tarab,,,,,
Q3981034,Tarana,,,,,
Q324617,tarantella,Q201022,folk dance,tarantella,,
Q324617,tarantella,Q6093177,Italian folk dance,tarantella,,
Q72862526,tarjo,Q771035,traditional medicine,,,
Q6139036,tarkada,Q11639,dance,,,
Q10979284,Tarling,,,,,
Q11277611,Taryeong,,,,,
Q3981262,Tasgia,Q106593854,polyphonic singing,,,
Q4452477,Tatar folk music,Q6941941,music of Tatarstan,tatarfolk,,
Q4452477,Tatar folk music,Q98528287,Turkic-Mongolic traditional music,tatarfolk,,
Q4452477,Tatar folk music,Q106626655,Tatar music,tatarfolk,,
Q106626655,Tatar music,Q2498201,music of Russia,,,
Q106626655,Tatar music,Q107524184,Turkic music,,,
Q48941193,Tatar pop music,Q37073,pop music,tatarpop,,
Q48941193,Tatar pop music,Q6941941,music of Tatarstan,tatarpop,,
Q48941193,Tatar pop music,Q106626655,Tatar music,tatarpop,,
Q7687882,Tatar rock,,,,,
Q16679167,Tchamassi,,,,,
Q7690640,Tche music,,,,,
Q108575656,Tchinkounmè,,,,,
Q7691051,tea-picking opera,Q36192,folklore,,,
Q7691051,tea-picking opera,Q737994,Chinese opera,,,
Q598593,tech house,Q20502,house music,techhouse,,tech+house
Q9356246,tech psytrance,,,,,
Q2302695,tech trance,,,techtrance,,tech+trance
Q1076092,technical death metal,Q483251,death metal,technicaldeathmetal,,technical+death+metal
Q17995885,technical metal,,,,,
Q98530735,technical thrash metal,Q483352,thrash metal,,,
Q170611,techno,Q851213,electronic dance music,techno,,techno
Q106522238,techno bass,Q546206,Miami bass,,,
Q106522238,techno bass,Q851213,electronic dance music,,,
Q2693142,techno body music,Q372103,electronic body music,,,
Q11319232,techno kayō,Q1418683,kayōkyoku,technokayo,,
Q11319232,techno kayō,Q1298934,synth-pop,technokayo,,
Q11319210,techno-pop,Q9778,electronic music,,,
Q11319210,techno-pop,Q37073,pop music,,,
Q10932272,technobanda,Q170611,techno,tecnobanda,,
Q10932272,technobanda,Q1815419,Banda band,tecnobanda,,
Q10932272,technobanda,Q2812726,Banda music,tecnobanda,,
Q4181927,technoid,Q188994,drum and bass,,,
Q1335569,techstep,,,,,
Q1634085,tecno brega,Q851213,electronic dance music,tecnobrega,,
Q1634085,tecno brega,Q2464314,brega,tecnobrega,,
Q30902501,tecno-rumba,Q170611,techno,,,
Q30902501,tecno-rumba,Q2707994,Catalan rumba,,,
Q7692752,tecnocumbia,Q723418,cumbia,,,
Q6140143,tecnomerengue,,,,,
Q739138,teen pop,Q37073,pop music,teenpop,,
Q7694469,Teenage tragedy song,Q182659,ballad,,,
Q431415,tejano music,Q7309098,regional Mexican,tejano,,tejano
Q7697089,television news music,Q1193470,theme music,,,
Q107022182,television score,Q107021951,score,,,
Q11258489,tembang cianjuran,Q1210921,music of Indonesia,,,
Q3517436,Tembang Sunda,,,,,
Q23808313,Temperance songs,,,,,
Q2403744,Tenorlied,,,,,
Q7701003,Teochew string music,Q277393,music of China,,,
Q4456147,Terra Verde,,,,,
Q1265050,Terrorcore,,,terrorcore,,
Q4456413,tesnif,,,,,
Q2902385,Teutonic thrash metal,Q483352,thrash metal,,,
Q107197766,Tex-Mex,Q1929352,roots rock,texmex,,
Q1271752,Texas blues,Q9759,blues,texasblues,,texas+blues
Q14493900,Texas country music,Q83440,country music,texascountry,,
Q7707946,Texas Roadhouse Music,,,,,
Q13025600,Thai classical music,Q867306,music of Thailand,,,
Q13025600,Thai classical music,Q106586998,Southeast Asian classical music,,,
Q106928658,Thai folk music,Q867306,music of Thailand,thaifolk,,
Q106928658,Thai folk music,Q106586999,Southeast Asian folk music,thaifolk,,
Q6654795,Thai hip hop,Q11401,hip hop music,thaihiphop,,
Q6654795,Thai hip hop,Q867306,music of Thailand,thaihiphop,,
Q85806181,Thai idol,Q3328764,Thai pop music,thaiidol,,
Q3328764,Thai pop music,Q37073,pop music,thaipop,,
Q3328764,Thai pop music,Q867306,music of Thailand,thaipop,,
Q3304143,Thai rock,Q11399,rock music,thairock,,
Q3304143,Thai rock,Q867306,music of Thailand,thairock,,
Q7777494,theatre music,Q107021951,score,,,
Q1193470,theme music,Q207628,musical composition,,,theme
Q1193470,theme music,Q107736421,soundtrack,,,theme
Q108676555,therapy music,Q26897135,functional music,therapy,,therapy
Q539089,third stream,Q8341,jazz,,,
Q3990466,Third wave of ska,Q54365,ska,,,
Q483352,thrash metal,Q38848,heavy metal,thrashmetal,,thrash
Q1995569,thrashcore,Q10922,hardcore punk,,,
Q1995569,thrashcore,Q483352,thrash metal,,,
Q177771,threnody,Q7366,song,,,
Q177771,threnody,Q484692,hymn,,,
Q177771,threnody,Q5185279,poem,,,
Q1067089,throat singing,Q691771,overtone singing,throatsinging,,
Q1067089,throat singing,Q98528287,Turkic-Mongolic traditional music,throatsinging,,
Q106634977,thug rap,Q11401,hip hop music,,,thug+rap
Q69596,Thumri,Q1770695,Hindustani classical music,,,
Q632964,Tiento,Q207628,musical composition,,,
Q7801106,Tierra Caliente music,Q7309098,regional Mexican,,,
Q105379653,tifa totobuang,Q194492,gamelan,,,
Q105379653,tifa totobuang,Q235858,traditional folk music,,,
Q106289153,Tijuana sound,,,,,
Q371745,timba,,,timba,,timba
Q12339784,Time Lord rock,Q11399,rock music,,,
Q12339784,Time Lord rock,Q2324411,geek rock,,,
Q12339784,Time Lord rock,Q5287468,Doctor Who fandom,,,
Q1121111,Tin Pan Alley,Q186286,vaudeville,tinpanalley,,
Q1121111,Tin Pan Alley,Q373342,popular music,tinpanalley,,
Q12521566,Tingkilan,Q1210921,music of Indonesia,,,
Q10831132,tình khúc 1954-1975,,,,,
Q3529199,tinku,Q891374,Bolivian dance,,,
Q2611957,Tintinnabuli,,,,,
Q10382665,tirana,Q1130969,fandango,,,
Q97097034,tirana,Q1617757,Soleá,,,
Q7810544,Tizita,Q369820,music of Africa,,,
Q16547782,toasting,Q4289658,melodeclamation,,,
Q951315,tobas,Q201022,folk dance,,,
Q951315,tobas,Q891374,Bolivian dance,,,
Q6147820,Tocotín,Q5464451,folk dance of Mexico,,,
Q5574163,Tocuyano golpe,,,,,
Q2656325,Toeshey,,,,,
Q8011200,Togaku,,,,,
Q3135799,Togolese hip hop,Q11401,hip hop music,,,
Q3135799,Togolese hip hop,Q17069284,music of Togo,,,
Q85809915,toi,Q98528287,Turkic-Mongolic traditional music,,,
Q3392209,tonada,,,,,
Q8261759,tonada,Q943929,traditional folk song,,,
Q8261759,tonada,Q108297181,Asturian folk music,,,
Q3622181,Tonadilla,,,,,
Q3531526,tondero,Q6950428,música criolla,,,
Q1136047,torch song,Q380233,love song,torchsong,,
Q9089200,totalism,,,,,
Q16680502,touching pop,Q2343562,coldwave,,,
Q25407651,tourist song,,,,,
Q1258366,tower music,,,,,
Q17111414,township music,,,,,
Q492643,trad jazz,Q8341,jazz,,,
Q98528236,tradi-modern,Q106588687,music of Central Africa,,,
Q25113117,traditional bachata,Q40461,bachata,,,
Q880270,traditional black gospel,Q106085531,Black gospel music,,,
Q7832321,traditional bluegrass,Q213714,bluegrass music,traditionalbluegrass,,
Q108572381,traditional cajun,Q1026089,Cajun music,,,
Q108612178,traditional classical music,Q1583807,art music,,,
Q108612178,traditional classical music,Q108612075,traditional music,,,
Q65943778,traditional country,Q83440,country music,traditionalcountry,,
Q65943778,traditional country,Q1541229,American folk music,traditionalcountry,,
Q235858,traditional folk music,Q43343,folk music,traditionalfolk,,folk
Q235858,traditional folk music,Q108612075,traditional music,traditionalfolk,,folk
Q943929,traditional folk song,Q7366,song,,,
Q943929,traditional folk song,Q36192,folklore,,,
Q943929,traditional folk song,Q235858,traditional folk music,,,
Q1133657,traditional heavy metal,Q38848,heavy metal,,,
Q7832297,traditional Japanese music,Q257533,music of Japan,japanesetraditional,,
Q7832297,traditional Japanese music,Q106586219,Japanese folk music,japanesetraditional,,
Q12059475,traditional jazz,,,,,
Q28328105,traditional metal,Q38848,heavy metal,,,
Q28328105,traditional metal,Q373342,popular music,,,
Q108612075,traditional music,Q205049,world music,,,
Q101002603,traditional music of Dalarna,Q7654953,Swedish folk music,,,
Q10497435,traditional music of Hälsingland,Q7654953,Swedish folk music,,,
Q7832354,traditional music of Kosovo,Q235858,traditional folk music,,,
Q7832354,traditional music of Kosovo,Q3868613,music of Kosovo,,,
Q10334895,traditional music of Mato Grosso do Sul,Q106926325,Brazilian folk music,,,
Q9048257,traditional music of Spain,Q235858,traditional folk music,,,
Q9048257,traditional music of Spain,Q964987,music of Spain,,,
Q50923074,traditional music of the Morin Khuur,Q235858,traditional folk music,,,
Q7832302,traditional Nordic dance music,Q7050752,Nordic folk music,,,
Q1196752,traditional pop music,Q37073,pop music,,,
Q908705,tragédie en musique,Q80930,tragedy,,,
Q908705,tragédie en musique,Q3326349,lyricism,,,
Q2448147,trailer music,Q24189851,epic music,,,
Q1432540,Trallalero,Q1048249,Italian folk music,trallalero,,
Q1432540,Trallalero,Q106593854,polyphonic singing,trallalero,,
Q1328560,Trallpunk,,,,,
Q170435,trance,Q851213,electronic dance music,trance,,trance
Q5690120,trance metal,,,,,
Q922865,trancecore,Q388906,hardcore techno,trancecore,,
Q646165,trancestep,Q188994,drum and bass,,,
Q47781397,trap (EDM),Q851213,electronic dance music,electronictrap,,
Q47781397,trap (EDM),Q96740854,bass music,electronictrap,,
Q55644985,trap metal,Q38848,heavy metal,,,
Q55644985,trap metal,Q966564,hardcore hip hop,,,
Q55644985,trap metal,Q2913982,trap music,,,
Q2913982,trap music,Q11401,hip hop music,trap,,trap
Q104847619,tread rap,Q2913982,trap music,,,
Q98528139,tribal ambient,Q193207,ambient music,,,
Q7844612,tribal guarachero,Q851213,electronic dance music,trival,,
Q7844612,tribal guarachero,Q98528166,Latin electronic,trival,,
Q202925,tribal house,Q20502,house music,tribalhouse,,tribal+house
Q106576170,tribal music,Q9778,electronic music,,,tribal
Q3538739,tribe,Q170611,techno,,,
Q3538739,tribe,Q1524033,Free tekno,,,
Q29252685,trikiti,,,,,
Q205560,trip hop,Q251192,downtempo,triphop,,trip+hop
Q205560,trip hop,Q851213,electronic dance music,triphop,,trip+hop
Q239459,trip rock,Q9778,electronic music,,,
Q17045570,triumphal march,Q211025,march,,,
Q6152936,triunfo,,,,,
Q1278710,trivial music,Q638,music,,,
Q56303195,troll metal,Q132438,black metal,,,
Q56303195,troll metal,Q484179,folk metal,,,
Q65156296,troll rap,,,,,
Q12007812,trønder rock,Q186472,folk rock,,,
Q919516,Troparion,Q40953,prayer,,,
Q919516,Troparion,Q484692,hymn,,,
Q18342587,tropical house,Q20502,house music,tropicalhouse,,tropical+house
Q3328778,tropical music,Q3394906,music of the Caribbean,,,
Q3328778,tropical music,Q18345375,Latin music,,,
Q6153278,tropical rock,Q11399,rock music,,,
Q1413061,tropicália,Q1046768,música popular brasileira,tropicalia,,
Q535402,Tropipop,,,,,
Q485915,trot,Q716060,music of Korea,trot,,
Q2420447,trova,Q1544863,music of Cuba,trova,,trova
Q6153324,trova paisa,Q2420447,trova,,,
Q6153327,trova rosarina,,,,,
Q5643998,trova yucateca,Q16942070,Mexican folk music,,,
Q6153333,trovo,,,,,
Q7847156,truck-driving country,Q83440,country music,truckdrivingcountry,,
Q2456210,true metal,Q38848,heavy metal,,,
Q25386691,true-speech chant,Q23072435,chant,,,
Q7849239,trường ca,,,,,
Q25093633,tsapiky,,,,,
Q12168212,tsarynni songs,Q16682190,Slavic rite song,,,
Q25705835,Tshikona,Q235858,traditional folk music,,,
Q108667604,Tsonga disco,Q98528232,music of Southern Africa,,,
Q3541635,tsugaru-jamisen,Q106586219,Japanese folk music,,,
Q48783464,Tsutsube,Q11639,dance,,,
Q263524,Tswana music,,,,,
Q65177809,Tsyganskiy romance,Q4400837,Russian romance,,,
Q98530850,Tuareg music,Q3328601,Berber music,musiquetouareg,,
Q3512676,tubû,Q623904,Andalusian classical music,,,
Q107414578,Tuka,Q11639,dance,,,
Q642760,Tulsa sound,,,,,
Q2738469,Tumba,Q98528191,Caribbean folk music,,,
Q976802,Tumba francesa,Q1544863,music of Cuba,,,
Q108556409,tumbélé,Q107025062,French Caribbean music,,,
Q6153818,Tunantada,,,tunantada,,
Q10830180,tuồng,Q2743,musical,,,
Q10830180,tuồng,Q106654247,Vietnamese classical music,,,
Q30765672,turbine,Q170611,techno,,,
Q786815,turbo-folk,,,turbofolk,,
Q107524184,Turkic music,Q525073,music of Asia,,,
Q98528287,Turkic-Mongolic traditional music,Q525073,music of Asia,,,
Q98528287,Turkic-Mongolic traditional music,Q107524184,Turkic music,,,
Q98528287,Turkic-Mongolic traditional music,Q108612075,traditional music,,,
Q107540971,Turkish alternative music,Q1074080,music of Turkey,turkishalternative,,
Q107540971,Turkish alternative music,Q1695023,alternative,turkishalternative,,
Q1810546,Turkish folk music,Q1074080,music of Turkey,turkishfolk,,
Q1810546,Turkish folk music,Q106635221,West Asian folk music,turkishfolk,,
Q2464833,Turkish hip hop,Q11401,hip hop music,turkishhiphop,,
Q2464833,Turkish hip hop,Q1074080,music of Turkey,turkishhiphop,,
Q1682783,Turkish music (style),Q9730,Western classical music,,,
Q7855391,Turkish pop music,Q37073,pop music,turkishpop,,
Q7855391,Turkish pop music,Q1074080,music of Turkey,turkishpop,,
Q98091634,Turkish rock,Q11399,rock music,turkishrock,,
Q98091634,Turkish rock,Q1074080,music of Turkey,turkishrock,,
Q107524299,Turkmen music,Q3328789,music of Turkmenistan,,,
Q107524299,Turkmen music,Q107524184,Turkic music,,,
Q107192482,Turkmen traditional music,Q3328789,music of Turkmenistan,,,
Q107192482,Turkmen traditional music,Q98528260,Islamic modal music,,,
Q1939197,türkü,Q1074080,music of Turkey,,,
Q3542334,turlute,Q943929,traditional folk song,,,
Q1046801,turntablism,Q11401,hip hop music,turntablism,,turntablism
Q1046801,turntablism,Q1640319,experimental music,turntablism,,turntablism
Q491621,tusch,Q207628,musical composition,,,
Q108757333,Tuvan throat singing,Q1067089,throat singing,,,
Q7672468,TV track,Q1193470,theme music,,,
Q370778,twee pop,Q37073,pop music,tweepop,,
Q370778,twee pop,Q842324,indie pop,tweepop,,
Q2089987,twelve-bar blues,Q9759,blues,,,
Q221686,twelve-tone technique,Q4417620,serialist technique,,,twelve-tone
Q7858125,Twin Cities hip hop,Q3135787,American hip hop,,,
Q387916,Twist,Q11639,dance,,,twist
Q2406900,Twoubadou,,,twoubadou,,
Q16874159,tyrolienne,Q201022,folk dance,,,
Q1750088,UK 82,Q10922,hardcore punk,uk82,,
Q2346991,UK bass,Q1165777,UK garage,,,
Q2346991,UK bass,Q96740854,bass music,,,
Q65943851,UK drill,Q11401,hip hop music,ukdrill,,
Q9364028,UK funky,Q1165777,UK garage,ukfunky,,uk+funky
Q1165777,UK garage,Q851213,electronic dance music,ukgarage,,uk+garage
Q2374619,UK hardcore,Q339906,happy hardcore,,,
Q9364029,UK hardcore (techno),Q170611,techno,,,
Q106876903,UK street soul,Q131272,soul music,,,uk+street+soul
Q66364245,Ukrainian folk music,Q155858,music of Ukraine,ukrainianfolk,,
Q66364245,Ukrainian folk music,Q16679594,Slavic folk music,ukrainianfolk,,
Q7878542,Ukrainian hip hop,Q11401,hip hop music,ukrainianhiphop,,
Q7878542,Ukrainian hip hop,Q155858,music of Ukraine,ukrainianhiphop,,
Q19901725,Ukrainian metal,Q38848,heavy metal,ukrainianmetal,,
Q19901725,Ukrainian metal,Q155858,music of Ukraine,ukrainianmetal,,
Q16152327,Ukrainian pop music,Q37073,pop music,ukrainianpop,,
Q16152327,Ukrainian pop music,Q155858,music of Ukraine,ukrainianpop,,
Q2370159,Ukrainian rock,,,ukrainianrock,,
Q12154808,Ukrainian social household songs,Q155858,music of Ukraine,,,
Q12154808,Ukrainian social household songs,Q235858,traditional folk music,,,
Q4470542,Ukrainian traditional song,Q943929,traditional folk song,,,
Q4470542,Ukrainian traditional song,Q66364245,Ukrainian folk music,,,
Q260095,ultra,Q598929,post-punk,,,
Q55415524,ultra metal,Q38848,heavy metal,,,
Q2398226,Umeå hardcore,Q10922,hardcore punk,umeahardcore,,
Q63122412,Unaizah Samri,,,,,
Q970409,unblack metal,Q132438,black metal,unblackmetal,,
Q970409,unblack metal,Q822914,Christian metal,unblackmetal,,
Q965635,underground hip hop,Q6010,rap,undergroundhiphop,,
Q965635,underground hip hop,Q11401,hip hop music,undergroundhiphop,,
Q965635,underground hip hop,Q42201,independent music,undergroundhiphop,,
Q965635,underground hip hop,Q1373485,underground music,undergroundhiphop,,
Q965635,underground hip hop,Q6010,rap,undergroundrap,,
Q965635,underground hip hop,Q11401,hip hop music,undergroundrap,,
